Longitude,Latitude,Pixel,Scan
134.906167,68.9866539,2400,52100
135.010054,68.9868954,2500,52100
135.113957,68.9870652,2600,52100
135.217879,68.9871634,2700,52100
135.321818,68.9871899,2800,52100
135.425776,68.9871448,2900,52100
135.529753,68.9870279,3000,52100
135.633749,68.9868393,3100,52100
135.737765,68.9865788,3200,52100
135.841801,68.9862465,3300,52100
135.945857,68.9858423,3400,52100
136.049935,68.9853661,3500,52100
136.154034,68.9848178,3600,52100
136.258155,68.9841976,3700,52100
136.362297,68.9835051,3800,52100
136.466463,68.9827405,3900,52100
136.56961,68.9819123,3999,52100
132.414761,68.9744082,0,52200
132.518424,68.9763656,100,52200
132.622095,68.9782514,200,52200
132.725774,68.9800657,300,52200
132.829462,68.9818084,400,52200
132.933158,68.9834797,500,52200
133.036864,68.9850794,600,52200
133.140579,68.9866077,700,52200
133.244304,68.9880645,800,52200
133.348039,68.9894499,900,52200
133.451786,68.9907639,1000,52200
133.555543,68.9920064,1100,52200
133.659312,68.9931775,1200,52200
133.763094,68.9942772,1300,52200
133.866887,68.9953054,1400,52200
133.970694,68.9962622,1500,52200
134.074514,68.9971475,1600,52200
134.178347,68.9979614,1700,52200
134.282195,68.9987039,1800,52200
134.386057,68.9993749,1900,52200
134.489933,68.9999743,2000,52200
134.593825,69.0005023,2100,52200
134.697733,69.0009587,2200,52200
134.801657,69.0013436,2300,52200
134.905597,69.0016569,2400,52200
135.009554,69.0018986,2500,52200
135.113529,69.0020687,2600,52200
135.217521,69.0021671,2700,52200
135.321531,69.0021938,2800,52200
135.42556,69.0021488,2900,52200
135.529608,69.0020319,3000,52200
135.633675,69.0018433,3100,52200
135.737762,69.0015828,3200,52200
135.841869,69.0012504,3300,52200
135.945996,69.000846,3400,52200
136.050145,69.0003696,3500,52200
136.154315,68.9998211,3600,52200
136.258506,68.9992005,3700,52200
136.36272,68.9985077,3800,52200
136.466957,68.9977427,3900,52200
136.570173,68.9969141,3999,52200
132.412504,68.9893874,0,52300
132.516237,68.9913462,100,52300
132.619979,68.9932334,200,52300
132.723728,68.995049,300,52300
132.827486,68.996793,400,52300
132.931253,68.9984655,500,52300
133.035029,69.0000664,600,52300
133.138815,69.0015959,700,52300
133.24261,69.0030538,800,52300
133.346417,69.0044403,900,52300
133.450233,69.0057552,1000,52300
133.554062,69.0069987,1100,52300
133.657902,69.0081707,1200,52300
133.761754,69.0092712,1300,52300
133.865618,69.0103002,1400,52300
133.969495,69.0112578,1500,52300
134.073386,69.0121439,1600,52300
134.17729,69.0129584,1700,52300
134.281208,69.0137015,1800,52300
134.385141,69.014373,1900,52300
134.489089,69.014973,2000,52300
134.593052,69.0155014,2100,52300
134.69703,69.0159583,2200,52300
134.801025,69.0163435,2300,52300
134.905036,69.0166572,2400,52300
135.009064,69.0168991,2500,52300
135.11311,69.0170694,2600,52300
135.217173,69.017168,2700,52300
135.321254,69.0171948,2800,52300
135.425354,69.0171498,2900,52300
135.529473,69.017033,3000,52300
135.633611,69.0168443,3100,52300
135.737769,69.0165837,3200,52300
135.841947,69.0162512,3300,52300
135.946145,69.0158466,3400,52300
136.050365,69.01537,3500,52300
136.154606,69.0148212,3600,52300
136.258868,69.0142003,3700,52300
136.363153,69.0135071,3800,52300
136.467461,69.0127417,3900,52300
136.570748,69.0119126,3999,52300
132.410244,69.00437,0,52400
132.514048,69.0063303,100,52400
132.61786,69.0082189,200,52400
132.72168,69.0100358,300,52400
132.825508,69.0117812,400,52400
132.929346,69.0134549,500,52400
133.033192,69.0150571,600,52400
133.137049,69.0165877,700,52400
133.240915,69.0180467,800,52400
133.344792,69.0194342,900,52400
133.448679,69.0207502,1000,52400
133.552578,69.0219946,1100,52400
133.656489,69.0231675,1200,52400
133.760412,69.0242689,1300,52400
133.864347,69.0252987,1400,52400
133.968295,69.026257,1500,52400
134.072256,69.0271438,1600,52400
134.176232,69.027959,1700,52400
134.280221,69.0287027,1800,52400
134.384224,69.0293748,1900,52400
134.488243,69.0299753,2000,52400
134.592277,69.0305042,2100,52400
134.696327,69.0309615,2200,52400
134.800392,69.0313471,2300,52400
134.904475,69.031661,2400,52400
135.008574,69.0319033,2500,52400
135.11269,69.0320738,2600,52400
135.216824,69.0321725,2700,52400
135.320977,69.0321995,2800,52400
135.425148,69.0321546,2900,52400
135.529338,69.0320378,3000,52400
135.633547,69.0318491,3100,52400
135.737776,69.0315884,3200,52400
135.842025,69.0312557,3300,52400
135.946295,69.030851,3400,52400
136.050585,69.0303741,3500,52400
136.154898,69.0298251,3600,52400
136.259231,69.0292038,3700,52400
136.363588,69.0285103,3800,52400
136.467966,69.0277444,3900,52400
136.571324,69.0269148,3999,52400
132.407972,69.0193484,0,52500
132.511847,69.0213101,100,52500
132.61573,69.0232001,200,52500
132.71962,69.0250184,300,52500
132.823519,69.026765,400,52500
132.927427,69.02844,500,52500
133.031344,69.0300434,600,52500
133.135271,69.0315751,700,52500
133.239209,69.0330352,800,52500
133.343156,69.0344238,900,52500
133.447115,69.0357408,1000,52500
133.551084,69.0369861,1100,52500
133.655066,69.0381599,1200,52500
133.75906,69.0392622,1300,52500
133.863066,69.0402928,1400,52500
133.967085,69.0412519,1500,52500
134.071117,69.0421394,1600,52500
134.175163,69.0429553,1700,52500
134.279224,69.0436995,1800,52500
134.383298,69.0443722,1900,52500
134.487388,69.0449732,2000,52500
134.591493,69.0455026,2100,52500
134.695614,69.0459603,2200,52500
134.79975,69.0463462,2300,52500
134.903904,69.0466605,2400,52500
135.008074,69.046903,2500,52500
135.112262,69.0470737,2600,52500
135.216467,69.0471726,2700,52500
135.320691,69.0471996,2800,52500
135.424933,69.0471548,2900,52500
135.529194,69.047038,3000,52500
135.633474,69.0468493,3100,52500
135.737775,69.0465885,3200,52500
135.842095,69.0462557,3300,52500
135.946436,69.0458508,3400,52500
136.050798,69.0453737,3500,52500
136.155181,69.0448244,3600,52500
136.259587,69.0442028,3700,52500
136.364014,69.0435089,3800,52500
136.468464,69.0427425,3900,52500
136.571893,69.0419125,3999,52500
132.405707,69.0343279,0,52600
132.509653,69.036291,100,52600
132.613606,69.0381824,200,52600
132.717567,69.0400021,300,52600
132.821537,69.0417501,400,52600
132.925516,69.0434264,500,52600
133.029504,69.0450309,600,52600
133.133502,69.0465639,700,52600
133.23751,69.0480251,800,52600
133.341528,69.0494148,900,52600
133.445558,69.0507328,1000,52600
133.549598,69.0519791,1100,52600
133.653651,69.0531539,1200,52600
133.757716,69.054257,1300,52600
133.861793,69.0552885,1400,52600
133.965883,69.0562483,1500,52600
134.069986,69.0571366,1600,52600
134.174103,69.0579531,1700,52600
134.278235,69.058698,1800,52600
134.382381,69.0593713,1900,52600
134.486541,69.0599728,2000,52600
134.590718,69.0605027,2100,52600
134.69491,69.0609608,2200,52600
134.799118,69.0613472,2300,52600
134.903342,69.0616618,2400,52600
135.007584,69.0619046,2500,52600
135.111843,69.0620755,2600,52600
135.216119,69.0621746,2700,52600
135.320414,69.0622018,2800,52600
135.424728,69.0621571,2900,52600
135.52906,69.0620403,3000,52600
135.633412,69.0618516,3100,52600
135.737784,69.0615908,3200,52600
135.842175,69.0612579,3300,52600
135.946588,69.0608528,3400,52600
136.051021,69.0603755,3500,52600
136.155476,69.0598259,3600,52600
136.259952,69.059204,3700,52600
136.364451,69.0585097,3800,52600
136.468973,69.057743,3900,52600
136.572472,69.0569125,3999,52600
132.403443,69.0493118,0,52700
132.507459,69.0512764,100,52700
132.611483,69.0531692,200,52700
132.715515,69.0549902,300,52700
132.819555,69.0567394,400,52700
132.923605,69.0584169,500,52700
133.027664,69.0600227,600,52700
133.131733,69.0615567,700,52700
133.235812,69.0630191,800,52700
133.339901,69.0644097,900,52700
133.444002,69.0657287,1000,52700
133.548113,69.066976,1100,52700
133.652237,69.0681516,1200,52700
133.756373,69.0692556,1300,52700
133.860521,69.0702878,1400,52700
133.964682,69.0712484,1500,52700
134.068857,69.0721373,1600,52700
134.173045,69.0729545,1700,52700
134.277248,69.0737,1800,52700
134.381465,69.0743738,1900,52700
134.485697,69.0749759,2000,52700
134.589945,69.0755061,2100,52700
134.694208,69.0759646,2200,52700
134.798487,69.0763514,2300,52700
134.902783,69.0766662,2400,52700
135.007096,69.0769093,2500,52700
135.111426,69.0770804,2600,52700
135.215775,69.0771796,2700,52700
135.320141,69.0772069,2800,52700
135.424526,69.0771622,2900,52700
135.528929,69.0770455,3000,52700
135.633353,69.0768567,3100,52700
135.737796,69.0765957,3200,52700
135.842259,69.0762627,3300,52700
135.946743,69.0758574,3400,52700
136.051248,69.0753798,3500,52700
136.155774,69.0748299,3600,52700
136.260322,69.0742077,3700,52700
136.364893,69.073513,3800,52700
136.469486,69.0727458,3900,52700
136.573056,69.0719148,3999,52700
132.401155,69.0642984,0,52800
132.505242,69.0662644,100,52800
132.609336,69.0681586,200,52800
132.71344,69.0699809,300,52800
132.817551,69.0717315,400,52800
132.921672,69.0734102,500,52800
133.025802,69.0750172,600,52800
133.129942,69.0765524,700,52800
133.234092,69.0780158,800,52800
133.338252,69.0794075,900,52800
133.442424,69.0807275,1000,52800
133.546607,69.0819758,1100,52800
133.650801,69.0831523,1200,52800
133.755008,69.0842571,1300,52800
133.859228,69.0852901,1400,52800
133.96346,69.0862515,1500,52800
134.067706,69.0871411,1600,52800
134.171966,69.087959,1700,52800
134.27624,69.0887051,1800,52800
134.380528,69.0893794,1900,52800
134.484832,69.0899819,2000,52800
134.589151,69.0905127,2100,52800
134.693485,69.0909716,2200,52800
134.797836,69.0913587,2300,52800
134.902204,69.0916738,2400,52800
135.006588,69.0919171,2500,52800
135.11099,69.0920885,2600,52800
135.215409,69.0921879,2700,52800
135.319847,69.0922153,2800,52800
135.424304,69.0921706,2900,52800
135.528779,69.0920539,3000,52800
135.633274,69.091865,3100,52800
135.737788,69.091604,3200,52800
135.842323,69.0912708,3300,52800
135.946879,69.0908653,3400,52800
136.051455,69.0903875,3500,52800
136.156053,69.0898373,3600,52800
136.260673,69.0892148,3700,52800
136.365315,69.0885197,3800,52800
136.469979,69.0877521,3900,52800
136.57362,69.0869206,3999,52800
132.398874,69.079282,0,52900
132.503032,69.0812496,100,52900
132.607197,69.0831452,200,52900
132.711372,69.0849689,300,52900
132.815554,69.0867207,400,52900
132.919746,69.0884007,500,52900
133.023947,69.0900089,600,52900
133.128158,69.0915453,700,52900
133.232379,69.0930099,800,52900
133.336611,69.0944026,900,52900
133.440854,69.0957236,1000,52900
133.545108,69.0969729,1100,52900
133.649374,69.0981503,1200,52900
133.753652,69.099256,1300,52900
133.857943,69.1002899,1400,52900
133.962247,69.101252,1500,52900
134.066564,69.1021423,1600,52900
134.170895,69.1029609,1700,52900
134.275241,69.1037076,1800,52900
134.379601,69.1043825,1900,52900
134.483976,69.1049856,2000,52900
134.588366,69.1055168,2100,52900
134.692772,69.1059762,2200,52900
134.797194,69.1063636,2300,52900
134.901633,69.1066791,2400,52900
135.006089,69.1069227,2500,52900
135.110563,69.1070943,2600,52900
135.215054,69.1071938,2700,52900
135.319563,69.1072214,2800,52900
135.424091,69.1071768,2900,52900
135.528638,69.1070601,3000,52900
135.633205,69.1068712,3100,52900
135.737791,69.1066102,3200,52900
135.842398,69.1062768,3300,52900
135.947025,69.1058712,3400,52900
136.051673,69.1053931,3500,52900
136.156342,69.1048427,3600,52900
136.261034,69.1042198,3700,52900
136.365748,69.1035243,3800,52900
136.470484,69.1027563,3900,52900
136.574196,69.1019244,3999,52900
132.396598,69.0942605,0,53000
132.500827,69.0962295,100,53000
132.605063,69.0981265,200,53000
132.709309,69.0999516,300,53000
132.813562,69.1017048,400,53000
132.917825,69.1033861,500,53000
133.022098,69.1049955,600,53000
133.12638,69.106533,700,53000
133.230672,69.1079987,800,53000
133.334975,69.1093925,900,53000
133.43929,69.1107145,1000,53000
133.543615,69.1119647,1100,53000
133.647953,69.1131431,1200,53000
133.752302,69.1142496,1300,53000
133.856665,69.1152844,1400,53000
133.96104,69.1162472,1500,53000
134.065429,69.1171383,1600,53000
134.169831,69.1179575,1700,53000
134.274248,69.1187048,1800,53000
134.37868,69.1193803,1900,53000
134.483126,69.1199839,2000,53000
134.587588,69.1205156,2100,53000
134.692066,69.1209754,2200,53000
134.79656,69.1213632,2300,53000
134.90107,69.121679,2400,53000
135.005598,69.1219229,2500,53000
135.110143,69.1220947,2600,53000
135.214706,69.1221944,2700,53000
135.319287,69.1222221,2800,53000
135.423887,69.1221776,2900,53000
135.528506,69.1220609,3000,53000
135.633144,69.121872,3100,53000
135.737802,69.1216108,3200,53000
135.84248,69.1212774,3300,53000
135.947179,69.1208715,3400,53000
136.051899,69.1203933,3500,53000
136.15664,69.1198426,3600,53000
136.261404,69.1192193,3700,53000
136.366189,69.1185235,3800,53000
136.470998,69.117755,3900,53000
136.57478,69.1169226,3999,53000
132.39431,69.1092465,0,53100
132.49861,69.1112169,100,53100
132.602918,69.1131153,200,53100
132.707234,69.1149417,300,53100
132.811559,69.1166961,400,53100
132.915893,69.1183786,500,53100
133.020237,69.1199892,600,53100
133.124591,69.1215279,700,53100
133.228955,69.1229947,800,53100
133.333329,69.1243895,900,53100
133.437715,69.1257126,1000,53100
133.542112,69.1269637,1100,53100
133.646521,69.1281429,1200,53100
133.750942,69.1292503,1300,53100
133.855376,69.1302858,1400,53100
133.959823,69.1312494,1500,53100
134.064283,69.1321412,1600,53100
134.168757,69.132961,1700,53100
134.273246,69.133709,1800,53100
134.377749,69.134385,1900,53100
134.482267,69.1349891,2000,53100
134.586801,69.1355212,2100,53100
134.69135,69.1359814,2200,53100
134.795916,69.1363695,2300,53100
134.900498,69.1366856,2400,53100
135.005098,69.1369297,2500,53100
135.109715,69.1371017,2600,53100
135.214349,69.1372016,2700,53100
135.319002,69.1372293,2800,53100
135.423674,69.1371849,2900,53100
135.528364,69.1370682,3000,53100
135.633074,69.1368792,3100,53100
135.737804,69.136618,3200,53100
135.842555,69.1362843,3300,53100
135.947325,69.1358783,3400,53100
136.052117,69.1353998,3500,53100
136.156931,69.1348488,3600,53100
136.261766,69.1342252,3700,53100
136.366623,69.1335289,3800,53100
136.471503,69.13276,3900,53100
136.575357,69.1319271,3999,53100
132.392025,69.1242368,0,53200
132.496396,69.1262087,100,53200
132.600776,69.1281085,200,53200
132.705163,69.1299363,300,53200
132.80956,69.131692,400,53200
132.913965,69.1333758,500,53200
133.018381,69.1349876,600,53200
133.122806,69.1365274,700,53200
133.227241,69.1379953,800,53200
133.331687,69.1393913,900,53200
133.436144,69.1407153,1000,53200
133.540613,69.1419674,1100,53200
133.645093,69.1431475,1200,53200
133.749586,69.1442558,1300,53200
133.854091,69.1452921,1400,53200
133.95861,69.1462565,1500,53200
134.063142,69.1471489,1600,53200
134.167688,69.1479694,1700,53200
134.272248,69.148718,1800,53200
134.376823,69.1493946,1900,53200
134.481413,69.1499992,2000,53200
134.586019,69.1505318,2100,53200
134.69064,69.1509924,2200,53200
134.795278,69.1513809,2300,53200
134.899932,69.1516973,2400,53200
135.004603,69.1519417,2500,53200
135.109292,69.1521139,2600,53200
135.213999,69.1522139,2700,53200
135.318723,69.1522418,2800,53200
135.423467,69.1521974,2900,53200
135.52823,69.1520807,3000,53200
135.633012,69.1518917,3100,53200
135.737813,69.1516304,3200,53200
135.842636,69.1512966,3300,53200
135.947478,69.1508904,3400,53200
136.052342,69.1504117,3500,53200
136.157228,69.1498603,3600,53200
136.262135,69.1492364,3700,53200
136.367064,69.1485398,3800,53200
136.472017,69.1477704,3900,53200
136.575942,69.146937,3999,53200
132.389744,69.1392157,0,53300
132.494187,69.1411891,100,53300
132.598638,69.1430903,200,53300
132.703097,69.1449195,300,53300
132.807565,69.1466766,400,53300
132.912042,69.1483617,500,53300
133.016529,69.1499747,600,53300
133.121025,69.1515157,700,53300
133.225532,69.1529848,800,53300
133.33005,69.1543818,900,53300
133.434578,69.1557069,1000,53300
133.539119,69.1569599,1100,53300
133.643671,69.1581411,1200,53300
133.748236,69.1592502,1300,53300
133.852813,69.1602874,1400,53300
133.957403,69.1612525,1500,53300
134.062007,69.1621458,1600,53300
134.166625,69.162967,1700,53300
134.271257,69.1637162,1800,53300
134.375904,69.1643933,1900,53300
134.480566,69.1649985,2000,53300
134.585243,69.1655316,2100,53300
134.689936,69.1659926,2200,53300
134.794646,69.1663815,2300,53300
134.899372,69.1666983,2400,53300
135.004115,69.166943,2500,53300
135.108876,69.1671154,2600,53300
135.213655,69.1672157,2700,53300
135.318452,69.1672437,2800,53300
135.423267,69.1671994,2900,53300
135.528102,69.1670828,3000,53300
135.632956,69.1668938,3100,53300
135.73783,69.1666324,3200,53300
135.842724,69.1662985,3300,53300
135.947639,69.1658921,3400,53300
136.052575,69.1654132,3500,53300
136.157533,69.1648616,3600,53300
136.262512,69.1642374,3700,53300
136.367514,69.1635404,3800,53300
136.472538,69.1627707,3900,53300
136.576535,69.1619368,3999,53300
132.387451,69.1541993,0,53400
132.491965,69.1561741,100,53400
132.596488,69.1580768,200,53400
132.701018,69.1599073,300,53400
132.805558,69.1616657,400,53400
132.910106,69.163352,500,53400
133.014665,69.1649662,600,53400
133.119233,69.1665084,700,53400
133.223811,69.1679785,800,53400
133.328401,69.1693766,900,53400
133.433001,69.1707027,1000,53400
133.537613,69.1719567,1100,53400
133.642237,69.1731387,1200,53400
133.746874,69.1742487,1300,53400
133.851523,69.1752867,1400,53400
133.956185,69.1762526,1500,53400
134.060861,69.1771465,1600,53400
134.165551,69.1779684,1700,53400
134.270255,69.1787182,1800,53400
134.374974,69.1793959,1900,53400
134.479707,69.1800015,2000,53400
134.584457,69.1805351,2100,53400
134.689222,69.1809965,2200,53400
134.794004,69.1813858,2300,53400
134.898802,69.1817029,2400,53400
135.003617,69.1819477,2500,53400
135.10845,69.1821204,2600,53400
135.213301,69.1822208,2700,53400
135.31817,69.1822489,2800,53400
135.423058,69.1822047,2900,53400
135.527965,69.182088,3000,53400
135.632891,69.181899,3100,53400
135.737837,69.1816375,3200,53400
135.842804,69.1813035,3300,53400
135.947791,69.1808969,3400,53400
136.052799,69.1804177,3500,53400
136.157829,69.1798658,3600,53400
136.26288,69.1792412,3700,53400
136.367954,69.1785438,3800,53400
136.473051,69.1777736,3900,53400
136.577119,69.1769393,3999,53400
132.385136,69.1691892,0,53500
132.489722,69.1711654,100,53500
132.594316,69.1730695,200,53500
132.698918,69.1749014,300,53500
132.803529,69.1766612,400,53500
132.908149,69.1783487,500,53500
133.012779,69.1799642,600,53500
133.117419,69.1815076,700,53500
133.22207,69.1829788,800,53500
133.326731,69.184378,900,53500
133.431403,69.1857051,1000,53500
133.536087,69.1869601,1100,53500
133.640783,69.1881431,1200,53500
133.745492,69.1892539,1300,53500
133.850213,69.1902928,1400,53500
133.954947,69.1912595,1500,53500
134.059695,69.1921541,1600,53500
134.164457,69.1929767,1700,53500
134.269233,69.1937271,1800,53500
134.374024,69.1944054,1900,53500
134.47883,69.1950116,2000,53500
134.583651,69.1955456,2100,53500
134.688489,69.1960075,2200,53500
134.793342,69.1963971,2300,53500
134.898213,69.1967146,2400,53500
135.0031,69.1969598,2500,53500
135.108005,69.1971327,2600,53500
135.212928,69.1972332,2700,53500
135.31787,69.1972615,2800,53500
135.42283,69.1972173,2900,53500
135.527809,69.1971007,3000,53500
135.632807,69.1969117,3100,53500
135.737826,69.1966501,3200,53500
135.842865,69.196316,3300,53500
135.947924,69.1959092,3400,53500
136.053005,69.1954298,3500,53500
136.158107,69.1948777,3600,53500
136.263231,69.1942528,3700,53500
136.368377,69.193555,3800,53500
136.473546,69.1927844,3900,53500
136.577686,69.1919496,3999,53500
132.382831,69.184173,0,53600
132.487488,69.1861508,100,53600
132.592154,69.1880563,200,53600
132.696828,69.1898896,300,53600
132.801511,69.1916506,400,53600
132.906203,69.1933395,500,53600
133.010905,69.1949562,600,53600
133.115617,69.1965008,700,53600
133.220339,69.1979732,800,53600
133.325072,69.1993734,900,53600
133.429817,69.2007016,1000,53600
133.534573,69.2019576,1100,53600
133.639341,69.2031415,1200,53600
133.744121,69.2042532,1300,53600
133.848914,69.2052929,1400,53600
133.95372,69.2062604,1500,53600
134.05854,69.2071558,1600,53600
134.163374,69.207979,1700,53600
134.268223,69.2087301,1800,53600
134.373086,69.209409,1900,53600
134.477964,69.2100157,2000,53600
134.582858,69.2105502,2100,53600
134.687767,69.2110125,2200,53600
134.792693,69.2114026,2300,53600
134.897636,69.2117203,2400,53600
135.002596,69.2119658,2500,53600
135.107573,69.2121389,2600,53600
135.212569,69.2122397,2700,53600
135.317582,69.2122681,2800,53600
135.422615,69.212224,2900,53600
135.527666,69.2121075,3000,53600
135.632737,69.2119184,3100,53600
135.737828,69.2116568,3200,53600
135.842939,69.2113225,3300,53600
135.948071,69.2109156,3400,53600
136.053224,69.210436,3500,53600
136.158399,69.2098836,3600,53600
136.263595,69.2092584,3700,53600
136.368814,69.2085602,3800,53600
136.474055,69.2077892,3900,53600
136.578267,69.2069539,3999,53600
132.380557,69.1991522,0,53700
132.485286,69.2011314,100,53700
132.590023,69.2030383,200,53700
132.694769,69.2048729,300,53700
132.799524,69.2066353,400,53700
132.904288,69.2083254,500,53700
133.009062,69.2099433,600,53700
133.113846,69.211489,700,53700
133.21864,69.2129625,800,53700
133.323445,69.2143638,900,53700
133.428262,69.2156929,1000,53700
133.53309,69.2169499,1100,53700
133.63793,69.2181347,1200,53700
133.742782,69.2192473,1300,53700
133.847648,69.2202877,1400,53700
133.952526,69.2212559,1500,53700
134.057418,69.222152,1600,53700
134.162325,69.2229759,1700,53700
134.267245,69.2237276,1800,53700
134.372181,69.224407,1900,53700
134.477131,69.2250142,2000,53700
134.582097,69.2255492,2100,53700
134.687079,69.2260119,2200,53700
134.792078,69.2264022,2300,53700
134.897093,69.2267203,2400,53700
135.002125,69.226966,2500,53700
135.107175,69.2271393,2600,53700
135.212243,69.2272403,2700,53700
135.317329,69.2272687,2800,53700
135.422434,69.2272247,2900,53700
135.527558,69.2271081,3000,53700
135.632701,69.226919,3100,53700
135.737865,69.2266572,3200,53700
135.843048,69.2263228,3300,53700
135.948253,69.2259157,3400,53700
136.053478,69.2254358,3500,53700
136.158725,69.2248831,3600,53700
136.263994,69.2242575,3700,53700
136.369286,69.223559,3800,53700
136.4746,69.2227875,3900,53700
136.578883,69.2219517,3999,53700
132.378234,69.2141368,0,53800
132.483035,69.2161175,100,53800
132.587844,69.2180258,200,53800
132.692662,69.2198618,300,53800
132.797489,69.2216255,400,53800
132.902325,69.2233169,500,53800
133.007171,69.224936,600,53800
133.112027,69.2264829,700,53800
133.216893,69.2279575,800,53800
133.321771,69.2293599,900,53800
133.426659,69.23069,1000,53800
133.531559,69.2319479,1100,53800
133.636472,69.2331336,1200,53800
133.741397,69.2342471,1300,53800
133.846334,69.2352884,1400,53800
133.951285,69.2362574,1500,53800
134.05625,69.2371542,1600,53800
134.161228,69.2379787,1700,53800
134.266221,69.238731,1800,53800
134.371229,69.2394111,1900,53800
134.476252,69.2400188,2000,53800
134.58129,69.2405542,2100,53800
134.686345,69.2410173,2200,53800
134.791416,69.2414081,2300,53800
134.896503,69.2417265,2400,53800
135.001608,69.2419725,2500,53800
135.106731,69.242146,2600,53800
135.211871,69.2422471,2700,53800
135.31703,69.2422757,2800,53800
135.422207,69.2422317,2900,53800
135.527404,69.2421152,3000,53800
135.63262,69.241926,3100,53800
135.737856,69.2416642,3200,53800
135.843112,69.2413296,3300,53800
135.948389,69.2409223,3400,53800
136.053687,69.2404422,3500,53800
136.159007,69.2398892,3600,53800
136.264349,69.2392633,3700,53800
136.369713,69.2385644,3800,53800
136.475099,69.2377924,3900,53800
136.579455,69.2369562,3999,53800
132.375936,69.2291153,0,53900
132.480809,69.2310974,100,53900
132.58569,69.2330072,200,53900
132.69058,69.2348446,300,53900
132.795479,69.2366096,400,53900
132.900387,69.2383023,500,53900
133.005305,69.2399226,600,53900
133.110233,69.2414707,700,53900
133.215172,69.2429464,800,53900
133.320122,69.2443499,900,53900
133.425082,69.2456811,1000,53900
133.530055,69.24694,1100,53900
133.63504,69.2481266,1200,53900
133.740037,69.249241,1300,53900
133.845047,69.2502831,1400,53900
133.95007,69.2512529,1500,53900
134.055107,69.2521504,1600,53900
134.160158,69.2529756,1700,53900
134.265224,69.2537285,1800,53900
134.370304,69.2544091,1900,53900
134.475399,69.2550174,2000,53900
134.58051,69.2555533,2100,53900
134.685638,69.2560169,2200,53900
134.790781,69.256408,2300,53900
134.895941,69.2567267,2400,53900
135.001119,69.256973,2500,53900
135.106314,69.2571467,2600,53900
135.211527,69.257248,2700,53900
135.316758,69.2572767,2800,53900
135.422008,69.2572328,2900,53900
135.527278,69.2571163,3000,53900
135.632566,69.2569271,3100,53900
135.737875,69.2566652,3200,53900
135.843204,69.2563305,3300,53900
135.948554,69.2559231,3400,53900
136.053925,69.2554427,3500,53900
136.159318,69.2548894,3600,53900
136.264732,69.2542632,3700,53900
136.370169,69.2535639,3800,53900
136.475628,69.2527915,3900,53900
136.580056,69.2519548,3999,53900
132.373611,69.244093,0,54000
132.478556,69.2460767,100,54000
132.58351,69.2479879,200,54000
132.688472,69.2498267,300,54000
132.793443,69.2515931,400,54000
132.898423,69.2532871,500,54000
133.003414,69.2549087,600,54000
133.108414,69.256458,700,54000
133.213425,69.2579349,800,54000
133.318447,69.2593395,900,54000
133.42348,69.2606717,1000,54000
133.528525,69.2619316,1100,54000
133.633582,69.2631192,1200,54000
133.738652,69.2642345,1300,54000
133.843735,69.2652775,1400,54000
133.94883,69.2662481,1500,54000
134.05394,69.2671464,1600,54000
134.159063,69.2679723,1700,54000
134.264201,69.2687259,1800,54000
134.369354,69.2694071,1900,54000
134.474522,69.270016,2000,54000
134.579706,69.2705524,2100,54000
134.684906,69.2710164,2200,54000
134.790122,69.2714079,2300,54000
134.895355,69.271727,2400,54000
135.000605,69.2719736,2500,54000
135.105873,69.2721476,2600,54000
135.211159,69.2722491,2700,54000
135.316463,69.2722779,2800,54000
135.421786,69.2722342,2900,54000
135.527128,69.2721177,3000,54000
135.63249,69.2719285,3100,54000
135.737871,69.2716666,3200,54000
135.843273,69.2713318,3300,54000
135.948696,69.2709242,3400,54000
136.05414,69.2704436,3500,54000
136.159605,69.2698901,3600,54000
136.265092,69.2692636,3700,54000
136.370602,69.2685639,3800,54000
136.476134,69.2677911,3900,54000
136.580634,69.266954,3999,54000
132.371298,69.2590701,0,54100
132.476315,69.2610553,100,54100
132.581341,69.2629679,200,54100
132.686375,69.264808,300,54100
132.791419,69.2665757,400,54100
132.896471,69.268271,500,54100
133.001534,69.2698938,600,54100
133.106607,69.2714442,700,54100
133.21169,69.2729222,800,54100
133.316785,69.2743278,900,54100
133.42189,69.2756611,1000,54100
133.527008,69.2769219,1100,54100
133.632138,69.2781104,1200,54100
133.73728,69.2792265,1300,54100
133.842435,69.2802703,1400,54100
133.947603,69.2812417,1500,54100
134.052786,69.2821406,1600,54100
134.157982,69.2829672,1700,54100
134.263193,69.2837214,1800,54100
134.368418,69.2844032,1900,54100
134.473659,69.2850125,2000,54100
134.578916,69.2855494,2100,54100
134.684188,69.2860138,2200,54100
134.789477,69.2864056,2300,54100
134.894783,69.286725,2400,54100
135.000106,69.2869718,2500,54100
135.105447,69.287146,2600,54100
135.210805,69.2872476,2700,54100
135.316182,69.2872766,2800,54100
135.421578,69.2872329,2900,54100
135.526993,69.2871164,3000,54100
135.632428,69.2869271,3100,54100
135.737882,69.2866651,3200,54100
135.843357,69.2863302,3300,54100
135.948853,69.2859223,3400,54100
136.05437,69.2854415,3500,54100
136.159908,69.2848877,3600,54100
136.265468,69.2842607,3700,54100
136.371051,69.2835607,3800,54100
136.476656,69.2827874,3900,54100
136.581228,69.2819497,3999,54100
132.36897,69.2740449,0,54200
132.47406,69.2760315,100,54200
